# Simulation 1 (Up to date)
# 1591 data points written for 57 variables.
# Simulation warnings:
#   Listeners modified the flight simulation
#   Body calculations may not be entirely accurate at supersonic speeds.
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (G),Total velocity (ft/s),Total acceleration (G),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (G),Latitude (°),Longitude (°),Gravitational acceleration (G),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (G),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°C),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s),Corrective moment coefficient (),Damping moment coefficient (​),damping ratio ()
14.031,1.036e4,188.188,-1.155,188.213,1.155,163.981,0.13,163.981,0.045,3.104,0.007,28.61,-80.599,0.997,0.029,-0.002,0.019,5.645e-4,581.218,269.4,0.029,1.873e-4,24.696,19.59,3.242,0.178,2.133e6,0,0.902,0.553,0.553,0.423,0.005,0.124,0.006,0.018,4.198e-4,0,0,0,0,0.002,7.49e-4,1.575,12.57,87.234,0.058,5.902,-13.453,586.875,1060.191,0.05,0.261,9.331e4,0.148,9.432e-7
14.081,1.037e4,186.333,-1.151,186.358,1.152,164.135,0.13,164.135,0.046,3.075,0.028,28.61,-80.599,0.997,0.352,-0.002,-0.017,2.094e-5,581.218,269.4,0.029,1.873e-4,24.627,19.59,3.198,0.176,2.112e6,0,0.884,0.553,0.553,0.423,0.005,0.124,0.075,0.242,6.23e-5,0,0,0,0,-0.001,7.416e-4,1.575,12.57,87.558,0.103,6.042,-13.472,586.651,1060.154,0.05,0.261,9.335e4,0.147,9.396e-7
14.131,1.038e4,184.484,-1.148,184.508,1.149,164.288,0.131,164.288,0.046,3.014,0.046,28.61,-80.599,0.997,0.667,-0.002,-0.01,7.789e-6,581.218,269.4,0.029,1.873e-4,24.561,19.59,3.156,0.174,2.091e6,0,0.867,0.552,0.553,0.423,0.005,0.124,0.144,0.454,3.573e-5,0,0,0,0,-5.411e-4,7.343e-4,1.575,12.57,87.805,0.145,6.229,-13.49,586.43,1060.118,0.05,0.261,9.339e4,0.146,9.362e-7
14.181,1.039e4,182.64,-1.145,182.663,1.146,164.436,0.131,164.436,0.046,2.933,0.049,28.61,-80.599,0.997,0.738,-0.002,-0.002,5.107e-7,581.218,269.4,0.029,1.873e-4,24.546,19.59,3.147,0.172,2.069e6,0,0.85,0.552,0.553,0.423,0.005,0.124,0.16,0.502,4.828e-4,0,0,0,0,-1.579e-5,7.269e-4,1.575,12.57,87.915,0.169,6.085,-13.508,586.211,1060.082,0.05,0.262,9.343e4,0.144,9.353e-7
14.231,1.04e4,180.801,-1.142,180.824,1.142,164.581,0.131,164.581,0.046,2.86,0.042,28.61,-80.599,0.997,0.626,-0.002,0.006,2.768e-6,581.218,269.4,0.029,1.873e-4,24.569,19.59,3.162,0.171,2.048e6,0,0.832,0.552,0.553,0.423,0.005,0.124,0.135,0.427,-4.093e-4,0,0,0,0,1.784e-4,7.196e-4,1.575,12.57,87.875,0.16,5.828,-13.526,585.995,1060.046,0.05,0.262,9.347e4,0.142,9.363e-7
14.281,1.041e4,178.967,-1.139,178.989,1.139,164.723,0.132,164.723,0.046,2.8,0.034,28.61,-80.599,0.997,0.498,-0.002,0.012,1.122e-5,581.218,269.4,0.029,1.873e-4,24.596,19.59,3.179,0.169,2.026e6,0,0.814,0.552,0.553,0.423,0.005,0.124,0.107,0.339,1.33e-4,0,0,0,0,7.549e-4,7.123e-4,1.575,12.57,87.709,0.125,5.913,-13.544,585.78,1060.011,0.05,0.262,9.351e4,0.14,9.375e-7
14.331,1.042e4,177.137,-1.136,177.158,1.136,164.861,0.132,164.861,0.046,2.755,0.019,28.61,-80.599,0.997,0.22,-0.002,0.016,4.102e-5,581.218,269.4,0.029,1.873e-4,24.655,19.59,3.216,0.167,2.005e6,0,0.797,0.552,0.552,0.423,0.005,0.124,0.047,0.149,3.285e-4,0,0,0,0,0.001,7.05e-4,1.575,12.57,87.447,0.077,5.818,-13.562,585.568,1059.975,0.05,0.263,9.355e4,0.138,9.403e-7
14.381,1.043e4,175.311,-1.134,175.332,1.134,164.999,0.133,164.999,0.046,2.74,0.003,28.61,-80.599,0.997,0.094,-0.002,-0.017,7.588e-5,581.218,269.4,0.029,1.873e-4,24.681,19.59,3.233,0.166,1.984e6,0,0.78,0.552,0.552,0.423,0.005,0.124,0.02,0.066,-2.755e-4,0,0,0,0,-0.002,6.977e-4,1.575,12.57,87.143,0.03,5.7,-13.579,585.358,1059.941,0.05,0.263,9.359e4,0.137,9.415e-7
14.431,1.043e4,173.488,-1.132,173.51,1.132,165.136,0.133,165.136,0.046,2.747,0.01,28.61,-80.599,0.997,0.353,-0.002,-0.014,2.037e-5,581.218,269.4,0.029,1.873e-4,24.626,19.59,3.198,0.164,1.963e6,0,0.764,0.552,0.552,0.423,0.005,0.123,0.075,0.242,6.114e-5,0,0,0,0,-0.001,6.905e-4,1.575,12.57,86.859,-0.005,5.689,-13.596,585.15,1059.906,0.05,0.263,9.363e4,0.136,9.385e-7
14.481,1.044e4,171.668,-1.13,171.691,1.13,165.274,0.133,165.274,0.046,2.771,0.019,28.61,-80.599,0.997,0.538,-0.002,-0.01,1.504e-5,581.218,269.4,0.029,1.873e-4,24.587,19.59,3.173,0.162,1.942e6,0,0.748,0.552,0.552,0.423,0.005,0.123,0.116,0.368,3.244e-4,0,0,0,0,-5.44e-4,6.832e-4,1.575,12.57,86.64,-0.028,5.681,-13.614,584.944,1059.872,0.05,0.263,9.367e4,0.135,9.364e-7
14.531,1.045e4,169.853,-1.127,169.876,1.127,165.413,0.134,165.413,0.046,2.803,0.018,28.61,-80.599,0.997,0.522,-0.002,-0.004,2.52e-5,581.218,269.4,0.029,1.873e-4,24.59,19.59,3.175,0.16,1.921e6,0,0.732,0.552,0.552,0.424,0.005,0.123,0.112,0.355,4.44e-4,0,0,0,0,-9.561e-5,6.76e-4,1.575,12.57,86.516,-0.039,5.978,-13.63,584.741,1059.839,0.05,0.264,9.371e4,0.133,9.365e-7
14.581,1.046e4,168.043,-1.124,168.066,1.124,165.554,0.134,165.554,0.046,2.826,0.011,28.61,-80.599,0.997,0.405,-0.002,3.131e-4,2.514e-5,581.218,269.4,0.029,1.873e-4,24.615,19.59,3.191,0.159,1.901e6,0,0.716,0.552,0.552,0.424,0.005,0.123,0.087,0.276,3.441e-4,0,0,0,0,5.897e-7,6.688e-4,1.575,12.57,86.486,-0.037,6.308,-13.647,584.539,1059.805,0.05,0.264,9.374e4,0.131,9.376e-7
14.631,1.047e4,166.237,-1.121,166.262,1.121,165.695,0.134,165.695,0.046,2.839,0.005,28.61,-80.599,0.997,0.266,-0.002,0.004,1.838e-5,581.218,269.4,0.029,1.873e-4,24.644,19.59,3.209,0.157,1.88e6,0,0.701,0.552,0.552,0.424,0.005,0.123,0.057,0.182,3.028e-4,0,0,0,0,7.903e-5,6.616e-4,1.575,12.57,86.525,-0.024,6.486,-13.664,584.34,1059.773,0.05,0.264,9.378e4,0.13,9.389e-7
14.681,1.048e4,164.437,-1.118,164.462,1.118,165.837,0.135,165.837,0.047,2.841,6.2e-4,28.61,-80.599,0.997,0.155,-0.002,0.005,2.794e-5,581.218,269.4,0.029,1.873e-4,24.668,19.59,3.224,0.155,1.859e6,0,0.685,0.552,0.552,0.424,0.005,0.123,0.033,0.106,-1.715e-4,0,0,0,0,1.856e-4,6.545e-4,1.575,12.57,86.609,0.002,6.461,-13.68,584.143,1059.74,0.05,0.265,9.382e4,0.128,9.399e-7
14.731,1.048e4,162.642,-1.114,162.666,1.114,165.979,0.135,165.979,0.047,2.834,0.01,28.61,-80.599,0.997,0.068,-0.002,-0.006,-1.312e-4,581.218,269.4,0.029,1.873e-4,24.686,19.59,3.236,0.154,1.839e6,0,0.67,0.552,0.552,0.424,0.005,0.123,0.014,0.046,-4.901e-4,0,0,0,0,-2.521e-4,6.473e-4,1.575,12.57,86.718,0.036,6.69,-13.696,583.948,1059.708,0.05,0.265,9.386e4,0.127,9.407e-7
14.781,1.049e4,160.852,-1.111,160.876,1.111,166.12,0.135,166.121,0.047,2.807,0.021,28.61,-80.599,0.997,0.317,-0.002,-0.004,-7.977e-5,581.218,269.4,0.029,1.873e-4,24.633,19.59,3.202,0.152,1.818e6,0,0.656,0.552,0.552,0.424,0.005,0.123,0.068,0.216,-4.541e-4,0,0,0,0,-1.206e-4,6.402e-4,1.575,12.57,86.816,0.073,7.045,-13.712,583.755,1059.676,0.05,0.265,9.389e4,0.126,9.379e-7
14.831,1.05e4,159.066,-1.109,159.09,1.109,166.26,0.136,166.26,0.047,2.769,0.024,28.61,-80.599,0.997,0.396,-0.002,-8.775e-4,-7.559e-5,581.218,269.4,0.029,1.873e-4,24.616,19.59,3.191,0.15,1.798e6,0,0.641,0.551,0.552,0.424,0.005,0.123,0.085,0.271,-8.691e-5,0,0,0,0,-5.163e-6,6.331e-4,1.575,12.57,86.864,0.106,7.058,-13.728,583.564,1059.644,0.05,0.265,9.393e4,0.124,9.369e-7
14.881,1.051e4,157.285,-1.106,157.309,1.106,166.397,0.136,166.397,0.047,2.732,0.022,28.61,-80.599,0.997,0.363,-0.002,0.002,-8.099e-5,581.218,269.4,0.029,1.873e-4,24.623,19.59,3.196,0.149,1.777e6,0,0.627,0.551,0.552,0.424,0.005,0.123,0.078,0.248,3.786e-4,0,0,0,0,3.624e-5,6.26e-4,1.575,12.57,86.851,0.128,6.923,-13.744,583.376,1059.613,0.05,0.266,9.396e4,0.123,9.371e-7
14.931,1.052e4,155.508,-1.104,155.531,1.104,166.533,0.136,166.533,0.047,2.698,0.021,28.61,-80.599,0.997,0.347,-0.002,0.005,-8.766e-5,581.218,269.4,0.029,1.873e-4,24.626,19.59,3.198,0.147,1.757e6,0,0.612,0.551,0.552,0.424,0.005,0.123,0.074,0.236,-1.866e-4,0,0,0,0,1.859e-4,6.189e-4,1.575,12.57,86.782,0.135,6.989,-13.759,583.189,1059.582,0.05,0.266,9.4e4,0.121,9.372e-7
14.981,1.052e4,153.734,-1.101,153.757,1.101,166.667,0.137,166.667,0.047,2.665,0.019,28.61,-80.599,0.997,0.297,-0.002,0.008,-8.937e-5,581.218,269.4,0.029,1.873e-4,24.637,19.59,3.204,0.145,1.737e6,0,0.598,0.551,0.551,0.424,0.005,0.123,0.063,0.202,-4.851e-4,0,0,0,0,4.536e-4,6.119e-4,1.575,12.57,86.662,0.126,7.1,-13.775,583.005,1059.552,0.05,0.266,9.403e4,0.12,9.376e-7
15.031,1.053e4,151.964,-1.099,151.987,1.099,166.8,0.137,166.8,0.047,2.639,0.012,28.61,-80.599,0.997,0.139,-0.002,0.01,-1.735e-4,581.218,269.4,0.029,1.873e-4,24.67,19.59,3.226,0.144,1.716e6,0,0.584,0.551,0.551,0.424,0.005,0.123,0.029,0.095,4.951e-4,0,0,0,0,7.089e-4,6.048e-4,1.575,12.57,86.5,0.105,7.022,-13.79,582.822,1059.522,0.05,0.267,9.407e4,0.118,9.391e-7
15.081,1.054e4,150.198,-1.097,150.221,1.097,166.931,0.138,166.931,0.047,2.627,0.002,28.61,-80.599,0.997,0.125,-0.002,-0.01,-2.539e-4,581.218,269.4,0.029,1.873e-4,24.673,19.59,3.228,0.142,1.696e6,0,0.57,0.551,0.551,0.424,0.005,0.123,0.026,0.086,-5.884e-5,0,0,0,0,-7.481e-4,5.978e-4,1.575,12.57,86.319,0.075,6.7,-13.805,582.642,1059.492,0.05,0.267,9.41e4,0.117,9.392e-7
15.131,1.055e4,148.434,-1.095,148.457,1.095,167.063,0.138,167.063,0.047,2.63,0.003,28.61,-80.599,0.997,0.266,-0.002,-0.008,-1.114e-4,581.218,269.4,0.029,1.873e-4,24.643,19.59,3.208,0.14,1.676e6,0,0.557,0.551,0.551,0.424,0.005,0.123,0.057,0.182,3.058e-4,0,0,0,0,-5.007e-4,5.908e-4,1.575,12.57,86.155,0.044,6.647,-13.82,582.464,1059.463,0.05,0.267,9.413e4,0.116,9.375e-7
15.181,1.055e4,146.673,-1.093,146.697,1.093,167.194,0.138,167.194,0.047,2.637,0.007,28.61,-80.599,0.997,0.386,-0.002,-0.006,-7.859e-5,581.218,269.4,0.029,1.873e-4,24.617,19.59,3.192,0.139,1.655e6,0,0.544,0.551,0.551,0.424,0.005,0.123,0.083,0.264,-2.652e-4,0,0,0,0,-2.808e-4,5.838e-4,1.575,12.57,86.027,0.015,6.556,-13.834,582.288,1059.434,0.05,0.267,9.417e4,0.115,9.361e-7
15.231,1.056e4,144.916,-1.091,144.94,1.091,167.327,0.139,167.327,0.048,2.652,0.012,28.61,-80.599,0.997,0.522,-0.002,-0.003,-6.725e-5,581.218,269.4,0.029,1.873e-4,24.589,19.59,3.174,0.137,1.635e6,0,0.531,0.551,0.551,0.424,0.005,0.122,0.112,0.356,-2.126e-4,0,0,0,0,-5.278e-5,5.768e-4,1.575,12.57,85.95,-0.011,6.277,-13.849,582.115,1059.405,0.05,0.268,9.42e4,0.113,9.346e-7
15.281,1.057e4,143.162,-1.089,143.187,1.089,167.46,0.139,167.46,0.048,2.671,0.009,28.61,-80.599,0.997,0.451,-0.002,0.001,-7.087e-5,581.218,269.4,0.029,1.873e-4,24.603,19.59,3.183,0.135,1.615e6,0,0.518,0.551,0.551,0.424,0.005,0.122,0.097,0.308,-3.415e-4,0,0,0,0,1.326e-5,5.698e-4,1.575,12.57,85.939,-0.029,6.358,-13.863,581.943,1059.377,0.05,0.268,9.423e4,0.112,9.352e-7
15.331,1.058e4,141.413,-1.087,141.438,1.087,167.593,0.139,167.594,0.048,2.682,0.008,28.61,-80.599,0.997,0.426,-0.002,0.004,-7.045e-5,581.218,269.4,0.029,1.873e-4,24.609,19.59,3.187,0.134,1.595e6,0,0.505,0.551,0.551,0.424,0.005,0.122,0.091,0.29,3.579e-4,0,0,0,0,1.224e-4,5.629e-4,1.575,12.57,85.986,-0.039,6.188,-13.877,581.773,1059.349,0.05,0.268,9.426e4,0.11,9.353e-7
15.381,1.058e4,139.666,-1.084,139.692,1.084,167.728,0.14,167.728,0.048,2.695,0.006,28.61,-80.599,0.997,0.383,-0.002,0.007,-8.076e-5,581.218,269.4,0.029,1.873e-4,24.618,19.59,3.192,0.132,1.575e6,0,0.492,0.551,0.551,0.424,0.005,0.122,0.082,0.261,-4.453e-4,0,0,0,0,4.132e-4,5.559e-4,1.575,12.57,86.084,-0.039,5.926,-13.891,581.606,1059.321,0.05,0.269,9.429e4,0.108,9.357e-7
15.431,1.059e4,137.924,-1.082,137.951,1.082,167.863,0.14,167.863,0.048,2.701,4.435e-4,28.61,-80.599,0.997,0.201,-0.002,0.009,-1.455e-4,581.218,269.4,0.029,1.873e-4,24.656,19.59,3.217,0.13,1.555e6,0,0.48,0.551,0.551,0.424,0.005,0.122,0.043,0.137,4.391e-5,0,0,0,0,7e-4,5.49e-4,1.575,12.57,86.227,-0.03,5.911,-13.905,581.44,1059.294,0.05,0.269,9.432e4,0.107,9.375e-7
15.481,1.06e4,136.187,-1.079,136.213,1.079,167.998,0.14,167.998,0.048,2.695,0.009,28.61,-80.599,0.997,0.097,-0.002,-0.009,-4.087e-4,581.218,269.4,0.029,1.873e-4,24.679,19.59,3.231,0.129,1.535e6,0,0.468,0.551,0.551,0.424,0.005,0.122,0.021,0.067,4.115e-5,0,0,0,0,-7.894e-4,5.421e-4,1.575,12.57,86.394,-0.009,6.126,-13.918,581.277,1059.267,0.05,0.269,9.436e4,0.106,9.385e-7
15.531,1.06e4,134.453,-1.076,134.48,1.077,168.132,0.141,168.132,0.048,2.675,0.014,28.61,-80.599,0.997,0.278,-0.002,-0.008,-1.499e-4,581.218,269.4,0.029,1.873e-4,24.64,19.59,3.206,0.127,1.516e6,0,0.456,0.551,0.551,0.424,0.005,0.122,0.059,0.19,-2.358e-4,0,0,0,0,-5.658e-4,5.352e-4,1.575,12.57,86.549,0.02,6.094,-13.932,581.115,1059.24,0.05,0.269,9.439e4,0.105,9.364e-7
15.581,1.061e4,132.723,-1.074,132.75,1.074,168.265,0.141,168.265,0.048,2.651,0.016,28.61,-80.599,0.997,0.352,-0.002,-0.006,-1.066e-4,581.218,269.4,0.029,1.873e-4,24.624,19.59,3.196,0.126,1.496e6,0,0.444,0.551,0.551,0.424,0.005,0.122,0.075,0.24,7.009e-6,0,0,0,0,-3.418e-4,5.283e-4,1.575,12.57,86.674,0.057,5.882,-13.945,580.956,1059.214,0.05,0.27,9.442e4,0.104,9.355e-7
15.631,1.062e4,130.997,-1.072,131.023,1.072,168.397,0.141,168.397,0.048,2.622,0.021,28.61,-80.599,0.997,0.56,-0.002,-0.004,-9.554e-5,581.218,269.4,0.029,1.873e-4,24.58,19.59,3.168,0.124,1.476e6,0,0.433,0.551,0.551,0.424,0.005,0.122,0.12,0.381,-3.363e-4,0,0,0,0,-1.226e-4,5.214e-4,1.575,12.57,86.76,0.094,6.081,-13.958,580.799,1059.188,0.05,0.27,9.445e4,0.103,9.332e-7
15.681,1.062e4,129.274,-1.07,129.3,1.07,168.527,0.142,168.527,0.048,2.583,0.026,28.61,-80.599,0.997,0.746,-0.002,5.088e-4,-9.458e-5,581.218,269.4,0.029,1.873e-4,24.541,19.59,3.144,0.122,1.457e6,0,0.422,0.551,0.551,0.424,0.005,0.122,0.161,0.507,4.101e-4,0,0,0,0,2.626e-6,5.146e-4,1.575,12.57,86.788,0.127,6.369,-13.971,580.644,1059.162,0.05,0.27,9.447e4,0.101,9.312e-7
15.731,1.063e4,127.554,-1.068,127.58,1.068,168.655,0.142,168.655,0.048,2.541,0.024,28.61,-80.599,0.997,0.677,-0.002,0.005,-9.712e-5,581.218,269.4,0.029,1.873e-4,24.555,19.59,3.153,0.121,1.437e6,0,0.411,0.55,0.551,0.424,0.005,0.122,0.146,0.46,-1.552e-6,0,0,0,0,2.348e-4,5.077e-4,1.575,12.57,86.74,0.15,6.238,-13.984,580.49,1059.137,0.05,0.271,9.45e4,0.099,9.318e-7
15.781,1.064e4,125.838,-1.066,125.863,1.066,168.781,0.142,168.782,0.048,2.508,0.018,28.61,-80.599,0.997,0.505,-0.002,0.008,-1.18e-4,581.218,269.4,0.029,1.873e-4,24.591,19.59,3.176,0.119,1.418e6,0,0.399,0.55,0.551,0.424,0.005,0.122,0.108,0.343,-1.256e-4,0,0,0,0,6.563e-4,5.009e-4,1.575,12.57,86.625,0.158,6.022,-13.996,580.339,1059.112,0.05,0.271,9.453e4,0.098,9.335e-7
15.831,1.064e4,124.124,-1.064,124.149,1.065,168.906,0.143,168.906,0.048,2.481,0.016,28.61,-80.599,0.997,0.434,-0.002,0.01,-1.326e-4,581.218,269.4,0.029,1.873e-4,24.606,19.59,3.185,0.117,1.398e6,0,0.388,0.55,0.551,0.424,0.005,0.122,0.093,0.294,7.119e-5,0,0,0,0,0.001,4.941e-4,1.575,12.57,86.461,0.152,6.137,-14.008,580.19,1059.087,0.05,0.271,9.456e4,0.096,9.341e-7
15.881,1.065e4,122.413,-1.063,122.438,1.063,169.03,0.143,169.03,0.049,2.456,0.014,28.61,-80.599,0.997,0.358,-0.002,0.012,-1.379e-4,581.218,269.4,0.029,1.873e-4,24.622,19.59,3.195,0.116,1.379e6,0,0.378,0.55,0.551,0.424,0.005,0.122,0.076,0.243,-4.108e-4,0,0,0,0,0.002,4.872e-4,1.575,12.57,86.257,0.136,6.322,-14.021,580.043,1059.063,0.05,0.272,9.459e4,0.095,9.348e-7
15.931,1.065e4,120.705,-1.061,120.73,1.061,169.152,0.144,169.152,0.049,2.435,0.013,28.61,-80.599,0.997,0.317,-0.002,0.014,-1.053e-4,581.218,269.4,0.029,1.873e-4,24.631,19.59,3.201,0.114,1.36e6,0,0.367,0.55,0.55,0.424,0.005,0.122,0.068,0.215,-2.82e-4,0,0,0,0,0.002,4.804e-4,1.575,12.57,86.019,0.111,6.635,-14.033,579.898,1059.039,0.05,0.272,9.461e4,0.093,9.351e-7
15.981,1.066e4,119,-1.059,119.024,1.059,169.273,0.144,169.273,0.049,2.417,0.008,28.61,-80.599,0.997,0.14,-0.002,0.015,-1.653e-4,581.218,269.4,0.029,1.873e-4,24.668,19.59,3.225,0.113,1.34e6,0,0.357,0.55,0.55,0.424,0.005,0.122,0.03,0.093,7.652e-6,0,0,0,0,0.003,4.737e-4,1.575,12.57,85.754,0.083,6.71,-14.045,579.756,1059.015,0.05,0.272,9.464e4,0.092,9.369e-7
16.031,1.067e4,117.297,-1.058,117.321,1.058,169.394,0.144,169.394,0.049,2.408,0.003,28.61,-80.599,0.997,0.091,-0.002,-0.015,-1.855e-4,581.218,269.4,0.029,1.873e-4,24.679,19.59,3.231,0.111,1.321e6,0,0.347,0.55,0.55,0.424,0.005,0.122,0.019,0.065,-1.544e-4,0,0,0,0,-0.003,4.669e-4,1.575,12.57,85.478,0.054,6.678,-14.056,579.615,1058.992,0.05,0.272,9.467e4,0.091,9.373e-7
16.081,1.067e4,115.596,-1.056,115.621,1.056,169.514,0.145,169.514,0.049,2.406,5.976e-5,28.61,-80.599,0.997,0.239,-0.002,-0.014,-1.599e-5,581.218,269.4,0.029,1.873e-4,24.647,19.59,3.211,0.11,1.302e6,0,0.337,0.55,0.55,0.424,0.004,0.122,0.051,0.166,-1.523e-4,0,0,0,0,-0.003,4.601e-4,1.575,12.57,85.209,0.027,6.795,-14.068,579.476,1058.969,0.05,0.273,9.469e4,0.09,9.356e-7
16.131,1.068e4,113.898,-1.055,113.923,1.055,169.634,0.145,169.634,0.049,2.409,0.004,28.61,-80.599,0.997,0.44,-0.002,-0.013,1.54e-6,581.218,269.4,0.029,1.873e-4,24.604,19.59,3.184,0.108,1.283e6,0,0.327,0.55,0.55,0.424,0.004,0.122,0.094,0.302,-4.809e-4,0,0,0,0,-0.002,4.534e-4,1.575,12.57,84.96,0.003,6.753,-14.079,579.339,1058.947,0.05,0.273,9.472e4,0.089,9.334e-7
16.181,1.068e4,112.201,-1.054,112.227,1.054,169.755,0.145,169.755,0.049,2.419,0.008,28.61,-80.599,0.997,0.642,-0.002,-0.011,-5.398e-6,581.218,269.4,0.029,1.873e-4,24.562,19.59,3.157,0.106,1.263e6,0,0.317,0.55,0.551,0.424,0.004,0.121,0.138,0.438,-1.074e-4,0,0,0,0,-0.002,4.466e-4,1.575,12.57,84.746,-0.017,6.628,-14.09,579.204,1058.924,0.05,0.273,9.474e4,0.087,9.312e-7
16.231,1.069e4,110.507,-1.052,110.534,1.052,169.876,0.146,169.876,0.049,2.435,0.01,28.61,-80.599,0.997,0.718,-0.002,-0.008,1.883e-6,581.218,269.4,0.029,1.873e-4,24.546,19.59,3.147,0.105,1.244e6,0,0.308,0.55,0.551,0.424,0.004,0.121,0.155,0.489,1.012e-4,0,0,0,0,-8.059e-4,4.399e-4,1.575,12.57,84.582,-0.033,6.649,-14.101,579.071,1058.902,0.05,0.274,9.477e4,0.086,9.303e-7
16.281,1.069e4,108.816,-1.05,108.843,1.05,169.999,0.146,169.999,0.049,2.448,0.006,28.61,-80.599,0.997,0.587,-0.002,-0.005,2.018e-5,581.218,269.4,0.029,1.873e-4,24.573,19.59,3.164,0.103,1.226e6,0,0.299,0.55,0.551,0.424,0.004,0.121,0.126,0.399,9.257e-5,0,0,0,0,-3.308e-4,4.332e-4,1.575,12.57,84.471,-0.043,6.963,-14.112,578.941,1058.881,0.05,0.274,9.479e4,0.085,9.316e-7
16.331,1.07e4,107.127,-1.049,107.155,1.049,170.121,0.147,170.121,0.049,2.456,0.005,28.61,-80.599,0.997,0.51,-0.002,-0.003,3.301e-5,581.218,269.4,0.029,1.873e-4,24.589,19.59,3.174,0.102,1.207e6,0,0.289,0.55,0.55,0.424,0.004,0.121,0.109,0.347,-5.856e-5,0,0,0,0,-1.22e-4,4.264e-4,1.575,12.57,84.402,-0.048,7.085,-14.123,578.812,1058.859,0.05,0.274,9.482e4,0.083,9.323e-7
16.381,1.07e4,105.442,-1.047,105.47,1.047,170.244,0.147,170.244,0.049,2.463,0.004,28.61,-80.599,0.997,0.469,-0.002,-8.669e-4,3.421e-5,581.218,269.4,0.029,1.873e-4,24.598,19.59,3.18,0.1,1.188e6,0,0.28,0.55,0.55,0.424,0.004,0.121,0.1,0.319,4.677e-4,0,0,0,0,-1.142e-5,4.197e-4,1.575,12.57,84.37,-0.047,7.061,-14.134,578.685,1058.839,0.05,0.274,9.484e4,0.082,9.326e-7
16.431,1.071e4,103.759,-1.045,103.788,1.045,170.367,0.147,170.367,0.05,2.467,0.001,28.61,-80.599,0.997,0.333,-0.002,6.792e-4,3.416e-5,581.218,269.4,0.029,1.873e-4,24.626,19.59,3.198,0.098,1.169e6,0,0.271,0.55,0.55,0.424,0.004,0.121,0.071,0.227,1.169e-4,0,0,0,0,7.235e-6,4.13e-4,1.575,12.57,84.369,-0.041,7.155,-14.144,578.561,1058.818,0.05,0.275,9.487e4,0.08,9.34e-7
16.481,1.072e4,102.079,-1.044,102.109,1.044,170.491,0.148,170.491,0.05,2.468,6.305e-4,28.61,-80.599,0.997,0.312,-0.002,0.002,4.186e-5,581.218,269.4,0.029,1.873e-4,24.631,19.59,3.201,0.097,1.15e6,0,0.263,0.55,0.55,0.424,0.004,0.121,0.066,0.212,3.107e-4,0,0,0,0,4.412e-5,4.064e-4,1.575,12.57,84.391,-0.03,7,-14.154,578.438,1058.798,0.05,0.275,9.489e4,0.079,9.341e-7
16.531,1.072e4,100.402,-1.042,100.432,1.042,170.614,0.148,170.614,0.05,2.468,7.502e-4,28.61,-80.599,0.997,0.232,-0.002,0.003,3.8e-5,581.218,269.4,0.029,1.873e-4,24.648,19.59,3.212,0.095,1.131e6,0,0.254,0.55,0.55,0.424,0.004,0.121,0.049,0.158,-2.768e-4,0,0,0,0,1.343e-4,3.997e-4,1.575,12.57,84.432,-0.014,6.909,-14.164,578.317,1058.778,0.05,0.275,9.491e4,0.077,9.349e-7
16.581,1.073e4,98.727,-1.04,98.758,1.04,170.738,0.148,170.738,0.05,2.464,0.004,28.61,-80.599,0.997,0.006,-0.002,0.003,-0.001,581.218,269.4,0.029,1.873e-4,24.697,19.59,3.242,0.094,1.112e6,0,0.246,0.55,0.55,0.424,0.004,0.121,0.001,0.004,1.915e-4,0,0,0,0,1.421e-4,3.93e-4,1.575,12.57,84.487,0.005,7.057,-14.174,578.198,1058.758,0.05,0.276,9.493e4,0.077,9.372e-7
16.631,1.073e4,97.055,-1.038,97.086,1.038,170.86,0.148,170.861,0.05,2.452,0.012,28.61,-80.599,0.997,0.473,-0.002,-0.003,-1.228e-4,581.218,269.4,0.029,1.873e-4,24.597,19.59,3.179,0.092,1.094e6,0,0.238,0.55,0.55,0.424,0.004,0.121,0.101,0.323,2.165e-4,0,0,0,0,-1.283e-4,3.864e-4,1.575,12.57,84.542,0.027,7.634,-14.184,578.082,1058.739,0.05,0.276,9.496e4,0.075,9.322e-7
